S,I,R
8,17,74
8,17,74
8,16,74
8,16,74
8,16,74
8,16,74
8,16,74
8,16,74
8,16,74
8,16,75
8,16,75
8,16,75
8,16,75
8,16,75
8,16,75
8,16,75
8,16,75
8,16,75
8,16,75
7,16,75
7,16,75
7,16,75
7,16,75
7,16,75
7,16,75
7,16,75
7,16,75
7,16,75
7,16,75
7,16,75
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,16,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,76
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,15,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,77
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,14,78
7,13,78
7,13,78
7,13,78
7,13,78
7,13,78
7,13,78
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,13,79
7,12,79
7,12,79
7,12,79
7,12,79
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
7,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,80
6,12,81
6,12,81
6,12,81
6,12,81
6,12,81
6,12,81
6,12,81
6,12,81
6,12,81
6,12,81
6,12,81
6,12,81
6,12,81
6,12,81
6,12,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,81
6,11,82
6,11,82
6,11,82
6,11,82
6,11,82
6,11,82
6,11,82
6,11,82
6,11,82
6,11,82
6,11,82
6,11,82
6,11,82
6,11,82
6,11,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,82
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
6,10,83
